LINK_NO,F_NODE,T_NODE,TYPE,LENGTH,F_ID,LINK_ID,T_ID
3022,2766,2745,1,640.000000km,2100027800,2100102300,2100003800
3023,2699,2720,1,363.000000km,1670022500,1670080100,2320025500
3023,2720,2699,1,363.000000km,1670022500,1670080100,2320025500
3024,2787,4059,1,259.000000km,1670027100,1670074800,1660001200
3024,4059,2787,1,259.000000km,1670027100,1670074800,1660001200
3025,1002,4060,1,288.000000km,1680060400,1680181000,1680060300
3025,4060,1002,1,288.000000km,1680060400,1680181000,1680060300
3026,711,4061,1,48.000000km,1680045700,1680137500,1680046600
3026,4061,711,1,48.000000km,1680045700,1680137500,1680046600
3027,2437,4062,1,257.000000km,1650041700,1650128500,1650035300
3027,4062,2437,1,257.000000km,1650041700,1650128500,1650035300
3028,3083,3087,1,480.000000km,2240046300,2240136100,2240046200
3028,3087,3083,1,480.000000km,2240046300,2240136100,2240046200
3029,3286,3288,1,678.000000km,2040001000,2040004800,2050000300
3029,3288,3286,1,678.000000km,2040001000,2040004800,2050000300
3030,549,4063,1,404.000000km,1610045000,1610166000,1610063200
3030,4063,549,1,404.000000km,1610045000,1610166000,1610063200
3031,2534,4064,1,57.000000km,1670010700,1670031400,1670019800
3031,4064,2534,1,57.000000km,1670010700,1670031400,1670019800
3032,464,4065,1,139.000000km,1610027200,1610076700,1610039300
3032,4065,464,1,139.000000km,1610027200,1610076700,1610039300
3033,2462,4066,1,146.000000km,2240044900,1650110400,2240045000
3033,4066,2462,1,146.000000km,2240044900,1650110400,2240045000
3034,1550,4067,1,455.000000km,1650047100,1650139800,1650047300
3034,4067,1550,1,455.000000km,1650047100,1650139800,1650047300
3035,2267,2343,1,507.000000km,1650017200,1650059000,1650017300
3035,2343,2267,1,507.000000km,1650017200,1650059000,1650017300
3036,2741,2743,1,106.000000km,1670028900,1670081800,1670028800
3036,2743,2741,1,106.000000km,1670028900,1670081800,1670028800
3037,2760,4068,1,239.000000km,1670025800,1670073500,1670026500
3037,4068,2760,1,239.000000km,1670025800,1670073500,1670026500
3038,2017,4069,1,80.000000km,1670026700,1670073900,1670027000
3038,4069,2017,1,80.000000km,1670026700,1670073900,1670027000
3039,1630,4070,1,90.000000km,1680005800,1680218400,1680071100
3039,4070,1630,1,90.000000km,1680005800,1680218400,1680071100
3040,1788,4071,1,351.000000km,1680008400,1680028100,1680008000
3040,4071,1788,1,351.000000km,1680008400,1680028100,1680008000
3041,1692,4072,1,103.000000km,1680009400,1680218100,1680068300
3041,4072,1692,1,103.000000km,1680009400,1680218100,1680068300
3042,1752,4073,1,154.000000km,1680008700,1680218000,1680068300
3042,4073,1752,1,154.000000km,1680008700,1680218000,1680068300
3043,1548,1551,1,589.000000km,1680007900,1680024900,1680006800
3043,1551,1548,1,589.000000km,1680007900,1680024900,1680006800
3044,1486,1554,1,365.000000km,1680009900,1680033000,1680010000
3044,1554,1486,1,365.000000km,1680009900,1680033000,1680010000
3045,1737,4074,1,83.000000km,1680006400,1680023400,1680006500
3045,4074,1737,1,83.000000km,1680006400,1680023400,1680006500
3046,3162,3164,1,184.000000km,2250020700,2250060000,2250021000
3046,3164,3162,1,184.000000km,2250020700,2250060000,2250021000
3047,2364,2392,1,265.000000km,1660013600,1660041800,1660013500
3047,2392,2364,1,265.000000km,1660013600,1660041800,1660013500
3048,1943,4075,1,107.000000km,1650005200,1650014800,1650000100
3048,4075,1943,1,107.000000km,1650005200,1650014800,1650000100
3049,1943,4076,1,366.000000km,1650005200,1650023500,1650005400
3049,4076,1943,1,366.000000km,1650005200,1650023500,1650005400
3050,862,952,1,763.000000km,1610001100,1610001900,1610001000
3050,952,862,1,763.000000km,1610001100,1610001900,1610001000
3051,952,4077,1,769.000000km,1610001000,1610002000,1610001100
3051,4077,952,1,769.000000km,1610001000,1610002000,1610001100
3052,404,462,1,1096.000000km,1610002900,1610006100,1610002800
3052,462,404,1,1096.000000km,1610002900,1610006100,1610002800
3053,36,4078,1,919.000000km,1690036800,1690118300,1690051400
3053,4078,36,1,919.000000km,1690036800,1690118300,1690051400
3054,1600,1612,1,88.000000km,1680000400,1680218500,1680071100
3054,1612,1600,1,88.000000km,1680000400,1680218500,1680071100
3055,132,4079,1,983.000000km,1690052300,1690139300,1690038700
3055,4079,132,1,983.000000km,1690052300,1690139300,1690038700
3056,207,4080,1,2445.000000km,1690052400,1690139400,1690052500
3056,4080,207,1,2445.000000km,1690052400,1690139400,1690052500
3057,207,4081,1,2466.000000km,1690052400,1690139500,1690032600
3057,4081,207,1,2466.000000km,1690052400,1690139500,1690032600
3058,133,140,1,346.000000km,1690052500,1690139600,1690054700
3058,140,133,1,346.000000km,1690052500,1690139600,1690054700
3059,2185,4082,1,150.000000km,1650009600,1650037800,1650009800
3059,4082,2185,1,150.000000km,1650009600,1650037800,1650009800
3060,2193,4083,1,174.000000km,1650030600,1650102200,1650000900
3060,4083,2193,1,174.000000km,1650030600,1650102200,1650000900
3061,1694,1706,1,127.000000km,1630015900,1630051500,1680033900
3061,1706,1694,1,127.000000km,1630015900,1630051500,1680033900
3062,1898,4084,1,141.000000km,1650029200,1650095200,1650021600
3062,4084,1898,1,141.000000km,1650029200,1650095200,1650021600
3063,2264,2266,1,114.000000km,1660019200,1660060000,1660019300
3063,2266,2264,1,114.000000km,1660019200,1660060000,1660019300
3064,1249,4085,1,218.000000km,1640001400,1640007400,1640017200
3064,4085,1249,1,218.000000km,1640001400,1640007400,1640017200
3065,1300,4086,1,836.000000km,1640004600,1640057600,1640017600
3065,4086,1300,1,836.000000km,1640004600,1640057600,1640017600
3066,3187,4087,1,214.000000km,1120002000,1120004100,1120002500
3066,4087,3187,1,214.000000km,1120002000,1120004100,1120002500
3067,1006,1035,1,447.000000km,1630005900,1630022500,1630006600
3067,1035,1006,1,447.000000km,1630005900,1630022500,1630006600
3069,359,4088,1,1908.000000km,1690006100,1690018600,1690013200
3069,4088,359,1,1908.000000km,1690006100,1690018600,1690013200
3070,1328,4089,1,1006.000000km,1630014400,1630046300,1630013700
3070,4089,1328,1,1006.000000km,1630014400,1630046300,1630013700
3071,894,907,1,282.000000km,1610008000,1610025700,1610008100
3071,907,894,1,282.000000km,1610008000,1610025700,1610008100
3072,3029,3033,1,349.000000km,2120009400,2120027400,2120009300
3072,3033,3029,1,349.000000km,2120009400,2120027400,2120009300
3073,1651,1652,1,174.000000km,1630004700,1630018100,1630004200
3073,1652,1651,1,174.000000km,1630004700,1630018100,1630004200
3074,1078,1098,1,262.000000km,1630009900,1630063300,1630019900
3074,1098,1078,1,262.000000km,1630009900,1630063300,1630019900
3075,1772,4090,1,281.000000km,1630010200,1630035300,1630010100
3075,4090,1772,1,281.000000km,1630010200,1630035300,1630010100
3076,1586,4091,1,509.000000km,1680025100,1680072300,1680016500
3076,4091,1586,1,509.000000km,1680025100,1680072300,1680016500
3077,167,170,1,223.000000km,1610003300,1610012800,1610024500
3077,170,167,1,223.000000km,1610003300,1610012800,1610024500
3078,1978,2025,1,473.000000km,1660022900,1660071100,1660032100
3078,2025,1978,1,473.000000km,1660022900,1660071100,1660032100
3079,1155,4092,1,165.000000km,1620006100,1620016600,1620000600
3079,4092,1155,1,165.000000km,1620006100,1620016600,1620000600
3080,1038,4093,1,197.000000km,1640030200,1640111300,1640034400
3080,4093,1038,1,197.000000km,1640030200,1640111300,1640034400
3081,2683,2710,1,272.000000km,1650044900,1650135700,1650045400
3081,2710,2683,1,272.000000km,1650044900,1650135700,1650045400
3082,1063,4094,1,196.000000km,1640030900,1640099900,1640028400
3082,4094,1063,1,196.000000km,1640030900,1640099900,1640028400
3083,911,967,1,1598.000000km,1680042800,1680151700,1680048400
3083,967,911,1,1598.000000km,1680042800,1680151700,1680048400
3084,674,676,1,79.000000km,2170012600,2170046900,2170012500
3084,676,674,1,79.000000km,2170012600,2170046900,2170012500
3085,2565,2601,1,175.000000km,1650040600,1650125900,1650040700
3085,2601,2565,1,175.000000km,1650040600,1650125900,1650040700
3086,3243,4095,1,89.000000km,1220007200,1220021000,1210010300
3086,4095,3243,1,89.000000km,1220007200,1220021000,1210010300
3087,3179,3185,1,780.000000km,1190002000,1190004800,1190002500
3087,3185,3179,1,780.000000km,1190002000,1190004800,1190002500
3088,3171,3173,1,207.000000km,1120001500,1120003600,1120001600
3088,3173,3171,1,207.000000km,1120001500,1120003600,1120001600
3089,3035,4096,1,290.000000km,2120009500,2120027600,2120009400
3089,4096,3035,1,290.000000km,2120009500,2120027600,2120009400
3090,1109,4097,1,684.000000km,1680044300,1680132900,1680041500
3090,4097,1109,1,684.000000km,1680044300,1680132900,1680041500
3091,817,851,1,249.000000km,1680044900,1680135300,1680043800
3091,851,817,1,249.000000km,1680044900,1680135300,1680043800
3092,982,4098,1,340.000000km,1680042400,1680130000,1680044100
3092,4098,982,1,340.000000km,1680042400,1680130000,1680044100
3093,1944,4099,1,437.000000km,1670024600,1670067000,1670024500
3093,4099,1944,1,437.000000km,1670024600,1670067000,1670024500
3094,865,868,1,611.000000km,2320003400,2320009400,2320025700
3094,868,865,1,611.000000km,2320003400,2320009400,2320025700
3095,619,4100,1,94.000000km,1610034100,1610097300,1610015800
3095,4100,619,1,94.000000km,1610034100,1610097300,1610015800
3096,1837,1873,1,342.000000km,1640006500,1640024100,1640008400
3096,1873,1837,1,342.000000km,1640006500,1640024100,1640008400
3097,1830,1895,1,786.000000km,1640004900,1640019100,1640007000
3097,1895,1830,1,786.000000km,1640004900,1640019100,1640007000
3098,1838,1873,1,305.000000km,1640008400,1640030100,1640009900
3098,1873,1838,1,305.000000km,1640008400,1640030100,1640009900
3099,1754,1798,1,575.000000km,1640003200,1640012700,1640004000
3099,1798,1754,1,575.000000km,1640003200,1640012700,1640004000
3100,2465,2491,1,159.000000km,1650015400,1650052500,1650024900
3100,2491,2465,1,159.000000km,1650015400,1650052500,1650024900
3101,2569,2589,1,71.000000km,1670009000,1670027300,1670008900
3101,2589,2569,1,71.000000km,1670009000,1670027300,1670008900
3102,2606,2626,1,176.000000km,1670009700,1670028700,1670009300
3102,2626,2606,1,176.000000km,1670009700,1670028700,1670009300
3103,2376,2425,1,302.000000km,1670010900,1670032300,1670011100
3103,2425,2376,1,302.000000km,1670010900,1670032300,1670011100
3104,2415,2445,1,165.000000km,1670003600,1670010800,1670003800
3104,2445,2415,1,165.000000km,1670003600,1670010800,1670003800
3105,1935,1946,1,307.000000km,1640012400,1640035900,1640010100
3105,1946,1935,1,307.000000km,1640012400,1640035900,1640010100
3106,1710,1754,1,315.000000km,1640003000,1640012100,1640003200
3106,1754,1710,1,315.000000km,1640003000,1640012100,1640003200
3107,1506,1512,1,68.000000km,1640013700,1640046800,1640014100
3107,1512,1506,1,68.000000km,1640013700,1640046800,1640014100
3108,1606,1751,1,736.000000km,1650006200,1650025300,1650005700
3108,1751,1606,1,736.000000km,1650006200,1650025300,1650005700
3109,1794,1814,1,275.000000km,1650000300,1650015100,1650005500
3109,1814,1794,1,275.000000km,1650000300,1650015100,1650005500
3110,1751,1813,1,1002.000000km,1650005700,1650025500,1650006700
3110,1813,1751,1,1002.000000km,1650005700,1650025500,1650006700
3111,1751,1814,1,600.000000km,1650005500,1650024600,1650005700
3111,1814,1751,1,600.000000km,1650005500,1650024600,1650005700
3112,1764,1813,1,471.000000km,1650007100,1650028500,1650006700
3112,1813,1764,1,471.000000km,1650007100,1650028500,1650006700
3113,1116,1217,1,509.000000km,1630009300,1630033200,1630010400
3113,1217,1116,1,509.000000km,1630009300,1630033200,1630010400
3114,2587,4101,1,265.000000km,1650028400,1650092400,1650029900
3114,4101,2587,1,265.000000km,1650028400,1650092400,1650029900
3115,1102,1126,1,200.000000km,1620005100,1620013000,1620004700
3115,1126,1102,1,200.000000km,1620005100,1620013000,1620004700
3116,1076,4102,1,349.000000km,1620001000,1620001500,1620000800
3116,4102,1076,1,349.000000km,1620001000,1620001500,1620000800
3117,1684,1694,1,73.000000km,1630015900,1630051400,1630016000
3117,1694,1684,1,73.000000km,1630015900,1630051400,1630016000
3118,1102,4103,1,203.000000km,1620004700,1620012900,1620005100
3118,4103,1102,1,203.000000km,1620004700,1620012900,1620005100
3119,620,623,1,264.000000km,2320004400,2320010300,2320004200
3119,623,620,1,264.000000km,2320004400,2320010300,2320004200
3120,2480,2507,1,151.000000km,2240025200,2240082900,2240025400
3120,2507,2480,1,151.000000km,2240025200,2240082900,2240025400
3121,271,4104,1,382.000000km,1690034400,1690110100,1690040200
3121,4104,271,1,382.000000km,1690034400,1690110100,1690040200
3122,321,345,1,601.000000km,1690034100,1690110000,1690034000
3122,345,321,1,601.000000km,1690034100,1690110000,1690034000
3123,345,4105,1,605.000000km,1690034000,1690109900,1690034100
3123,4105,345,1,605.000000km,1690034000,1690109900,1690034100
3124,345,4106,1,460.000000km,1690034000,1690109800,1690033900
3124,4106,345,1,460.000000km,1690034000,1690109800,1690033900
3125,308,314,1,311.000000km,1690032900,1690109400,1690054800
3125,314,308,1,311.000000km,1690032900,1690109400,1690054800
3126,314,318,1,96.000000km,1690029300,1690109300,1690054800
3126,318,314,1,96.000000km,1690029300,1690109300,1690054800
3127,2074,2097,1,163.000000km,1660021800,1660066900,1660021600
3127,2097,2074,1,163.000000km,1660021800,1660066900,1660021600
3128,2094,4107,1,331.000000km,1660007000,1660066700,1660021800
3128,4107,2094,1,331.000000km,1660007000,1660066700,1660021800
3129,134,162,1,1316.000000km,1690036400,1690117200,1690036100
3129,162,134,1,1316.000000km,1690036400,1690117200,1690036100
3130,2281,2302,1,199.000000km,1650023100,1650075200,1650023000
3130,2302,2281,1,199.000000km,1650023100,1650075200,1650023000
3131,2403,2474,1,504.000000km,1650003400,1650019500,1650019700
3131,2474,2403,1,504.000000km,1650003400,1650019500,1650019700
3132,1076,1102,1,282.000000km,1620001000,1620005300,1620004700
3132,1102,1076,1,282.000000km,1620001000,1620005300,1620004700
3133,2528,2567,1,189.000000km,1670006100,1670017400,1670005700
3133,2567,2528,1,189.000000km,1670006100,1670017400,1670005700
3134,2229,2230,1,311.000000km,1660006500,1660017000,1660005500
3134,2230,2229,1,311.000000km,1660006500,1660017000,1660005500
3135,1696,4108,1,208.000000km,1680010600,1680034900,1680010800
3135,4108,1696,1,208.000000km,1680010600,1680034900,1680010800
3136,1125,1129,1,67.000000km,1630020200,1630064100,1630019800
3136,1129,1125,1,67.000000km,1630020200,1630064100,1630019800
3137,1353,1405,1,398.000000km,1630018100,1630056400,1630019200
3137,1405,1353,1,398.000000km,1630018100,1630056400,1630019200
3138,1324,4109,1,274.000000km,1630016100,1630007200,1620003600
3138,4109,1324,1,274.000000km,1630016100,1630007200,1620003600
3139,1184,1187,1,521.000000km,1680010300,1680034100,1680011500
3139,1187,1184,1,521.000000km,1680010300,1680034100,1680011500
3140,2438,4110,1,319.000000km,1660012300,1660038000,1660013400
3140,4110,2438,1,319.000000km,1660012300,1660038000,1660013400
3141,2477,4111,1,364.000000km,1670014400,1670039700,1670004400
3141,4111,2477,1,364.000000km,1670014400,1670039700,1670004400
3142,2563,4112,1,421.000000km,1660016800,1660052000,1660016500
3142,4112,2563,1,421.000000km,1660016800,1660052000,1660016500
3143,1762,1780,1,198.000000km,1680000300,1680177900,1680021600
3143,1780,1762,1,198.000000km,1680000300,1680177900,1680021600
3144,2547,2572,1,989.000000km,1650028300,1650092600,1650011200
3144,2572,2547,1,989.000000km,1650028300,1650092600,1650011200
3145,2572,2587,1,463.000000km,1650028300,1650092500,1650028400
3145,2587,2572,1,463.000000km,1650028300,1650092500,1650028400
3146,2502,2618,1,760.000000km,1660004200,1660098900,1660031000
3146,2618,2502,1,760.000000km,1660004200,1660098900,1660031000
3147,1340,4113,1,122.000000km,1630017200,1630055000,1630017600
3147,4113,1340,1,122.000000km,1630017200,1630055000,1630017600
3148,3142,3165,1,1593.000000km,1190003000,1190008900,1180012300
3148,3165,3142,1,1593.000000km,1190003000,1190008900,1180012300
3149,1253,1301,1,254.000000km,1680024100,1680070400,1680024200
3149,1301,1253,1,254.000000km,1680024100,1680070400,1680024200
3150,1253,4114,1,260.000000km,1680024200,1680070300,1680024100
3150,4114,1253,1,260.000000km,1680024200,1680070300,1680024100
3151,3138,3142,1,1502.000000km,1180012300,1180046700,1180011500
3151,3142,3138,1,1502.000000km,1180012300,1180046700,1180011500
3152,3023,3030,1,185.000000km,1150008300,1150025700,1150005500
3152,3030,3023,1,185.000000km,1150008300,1150025700,1150005500
3153,922,4115,1,246.000000km,1630000300,1630000800,1630000500
3153,4115,922,1,246.000000km,1630000300,1630000800,1630000500
3154,2101,4116,1,370.000000km,1650016700,1650057300,1650017500
3154,4116,2101,1,370.000000km,1650016700,1650057300,1650017500
3155,2799,2804,1,109.000000km,1650020800,1650020300,1650003800
3155,2804,2799,1,109.000000km,1650020800,1650020300,1650003800
3156,2041,2060,1,116.000000km,1650004200,1650010000,1650004300
3156,2060,2041,1,116.000000km,1650004200,1650010000,1650004300
3157,2393,4117,1,212.000000km,1660004300,1660006400,1660001100
3157,4117,2393,1,212.000000km,1660004300,1660006400,1660001100
3158,2711,2712,1,61.000000km,1650027500,1650090000,1650013500
3158,2712,2711,1,61.000000km,1650027500,1650090000,1650013500
3159,1588,1602,1,632.000000km,1680016500,1680049700,1680016100
3159,1602,1588,1,632.000000km,1680016500,1680049700,1680016100
3160,2773,2901,1,1933.000000km,1670020400,1670057400,1670002300
3160,2901,2773,1,1933.000000km,1670020400,1670057400,1670002300
3161,678,679,1,434.000000km,2170009100,2170040800,2170009200
3161,679,678,1,434.000000km,2170009100,2170040800,2170009200
3162,1709,1769,1,618.000000km,1680013900,1680041500,1680013100
3162,1769,1709,1,618.000000km,1680013900,1680041500,1680013100
3163,839,4118,1,888.000000km,1680004100,1680019600,1680017800
